"Autonomous_region","State_2","Island","INE","Village","Web","Identificador","Name","Name_2","Length","Width","Occupation_level","Urbanization_level","Promenade","Sand_type","Surge","Nudism","Vegetation","Blue_flag","SOS","Disabled_access","Bus","Parking","Parking_security","Parking_Q","Toilets","Footbaths","Showers","Trash","Clean_service","Umbrelas_rent","Hammocks_rent","Tourism_office","Food_shop","Beverage_shop","Children_area","Sport_area","Diving","Surf","Coordenate_UTM_X","Coordenate_UTM_Y","Huso","Coordenada_geografica_Longitud","Coordenada_geografica_Latitud","Composition","Protected_area","Latitude","Longitude","Point"
"Illes Balears","Illes Balears","Mallorca",7033,"Manacor","http://www.manacor.org",2459,"Cala Murada","",70,110,"High","Semiurban","FALSE","White","Moderate swell","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,523833.601,4366888.268,31,"03<U+222B> 16' 37,232'' E","39<U+222B> 27' 04,417'' N","Sand",FALSE,39.45053099,3.277001431,"<p><strong>Beach name: </strong>Cala Murada<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Manacor<br><strong>Beach length: </strong>70 m<br><strong>Beach width: </strong>110 m</p>"
"Illes Balears","Illes Balears","Mallorca",7033,"Manacor","http://www.manacor.org",2460,"Cala Tropicana","Es Domingos Petit",60,100,"High","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,FALSE,"","",FALSE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,523819.607,4367512.271,31,"03<U+222B> 16' 36,726'' E","39<U+222B> 27' 24,660'' N","Sand",FALSE,39.45615388,3.276861059,"<p><strong>Beach name: </strong>Cala Tropicana<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Manacor<br><strong>Beach length: </strong>60 m<br><strong>Beach width: </strong>100 m</p>"
"Illes Balears","Illes Balears","Mallorca",7033,"Manacor","http://www.manacor.org",2461,"Cala Domingos","Es Domingos Gran",85,80,"High","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,523919.607,4367674.27,31,"03<U+222B> 16' 40,932'' E","39<U+222B> 27' 29,904'' N","Sand",FALSE,39.45761079,3.278029177,"<p><strong>Beach name: </strong>Cala Domingos<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Manacor<br><strong>Beach length: </strong>85 m<br><strong>Beach width: </strong>80 m</p>"
"Illes Balears","Illes Balears","Mallorca",7033,"Manacor","http://www.manacor.org",2462,"Cala Estany","S'Estany d'en Mas",100,160,"High","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,526638.565,4374148.154,31,"03<U+222B> 18' 35,639'' E","39<U+222B> 30' 59,615'' N","Sand",FALSE,39.51586267,3.309891338,"<p><strong>Beach name: </strong>Cala Estany<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Manacor<br><strong>Beach length: </strong>100 m<br><strong>Beach width: </strong>160 m</p>"
"Illes Balears","Illes Balears","Mallorca",7033,"Manacor","http://www.manacor.org",2463,"Porto Cristo","Platja d'es Port",200,20,"High","Urban","TRUE","White","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,528932.526,4376941.103,31,"03<U+222B> 20' 12,147'' E","39<U+222B> 32' 29,944'' N","Sand",FALSE,39.54095357,3.336698515,"<p><strong>Beach name: </strong>Porto Cristo<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Manacor<br><strong>Beach length: </strong>200 m<br><strong>Beach width: </strong>20 m</p>"
"Illes Balears","Illes Balears","Mallorca",7051,"Sant LlorenÁ des Cardassar","http://www.santllorenc.es",2464,"Cala Moreia","S'Illot",350,35,"High","Urban","FALSE","White","Calm","FALSE","FALSE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,532157.437,4379962.069,31,"03<U+222B> 22' 27,781'' E","39<U+222B> 34' 07,522'' N","Sand",FALSE,39.56805815,3.374373566,"<p><strong>Beach name: </strong>Cala Moreia<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Sant LlorenÁ des Cardassar<br><strong>Beach length: </strong>350 m<br><strong>Beach width: </strong>35 m</p>"
"Illes Balears","Illes Balears","Mallorca",7051,"Sant LlorenÁ des Cardassar","http://www.santllorenc.es",2465,"Sa Coma","",890,60,"High","Semiurban","TRUE","White","Moderate swell","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"","> 100",TRUE,NA,TRUE,"FALSE",TRUE,TRUE,TRUE,"TRUE",FALSE,TRUE,FALSE,FALSE,"FALSE",FALSE,532439.426,4380688.059,31,"03<U+222B> 22' 39,727'' E","39<U+222B> 34' 31,033'' N","Sand",TRUE,39.57458878,3.377691878,"<p><strong>Beach name: </strong>Sa Coma<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Sant LlorenÁ des Cardassar<br><strong>Beach length: </strong>890 m<br><strong>Beach width: </strong>60 m</p>"
"Illes Balears","Illes Balears","Mallorca",7051,"Sant LlorenÁ des Cardassar","http://www.santllorenc.es",2466,"Cala Millor","Cala Nau",1750,35,"High","Urban","TRUE","White","Moderate swell","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,533067.4,4382468.028,31,"03<U+222B> 23' 06,368'' E","39<U+222B> 35' 28,683'' N","Sand",TRUE,39.59060247,3.385091973,"<p><strong>Beach name: </strong>Cala Millor<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Sant LlorenÁ des Cardassar<br><strong>Beach length: </strong>1750 m<br><strong>Beach width: </strong>35 m</p>"
"Illes Balears","Illes Balears","Mallorca",7062,"Son Servera","http://www.ajsonservera.net",2467,"Cala Bona","",470,15,"High","Urban","FALSE","White","Calm","FALSE","FALSE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","< 50",FALSE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,533593.371,4384691.978,31,"03<U+222B> 23' 28,825'' E","39<U+222B> 36' 40,747'' N","Sand",FALSE,39.61061993,3.39132988,"<p><strong>Beach name: </strong>Cala Bona<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Son Servera<br><strong>Beach length: </strong>470 m<br><strong>Beach width: </strong>15 m</p>"
"Illes Balears","Illes Balears","Mallorca",7062,"Son Servera","http://www.ajsonservera.net",2468,"Port Roig","Estanc d'en Xinet",160,110,"Medium","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,TRUE,"Non-guarded","> 50 & < 100",FALSE,NA,FALSE,"FALSE",TRUE,TRUE,TRUE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,533631.364,4385491.959,31,"03<U+222B> 23' 30,565'' E","39<U+222B> 37' 06,690'' N","Sand",FALSE,39.6178263,3.391813084,"<p><strong>Beach name: </strong>Port Roig<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Son Servera<br><strong>Beach length: </strong>160 m<br><strong>Beach width: </strong>110 m</p>"
"Illes Balears","Illes Balears","Mallorca",7062,"Son Servera","http://www.ajsonservera.net",2469,"Port Vell","",250,10,"Medium","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,534140.352,4386741.938,31,"03<U+222B> 23' 52,145'' E","39<U+222B> 37' 47,163'' N","Sand",FALSE,39.62906848,3.397807258,"<p><strong>Beach name: </strong>Port Vell<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Son Servera<br><strong>Beach length: </strong>250 m<br><strong>Beach width: </strong>10 m</p>"
"Illes Balears","Illes Balears","Mallorca",7062,"Son Servera","http://www.ajsonservera.net",2470,"Es Ribell","Cala sa Marjal",500,20,"High","Isolated","FALSE","White","Calm","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","< 50",FALSE,NA,TRUE,"FALSE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,534720.341,4387464.928,31,"03<U+222B> 24' 16,610'' E","39<U+222B> 38' 10,530'' N","Grave / Sand",FALSE,39.63555927,3.404603145,"<p><strong>Beach name: </strong>Es Ribell<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Son Servera<br><strong>Beach length: </strong>500 m<br><strong>Beach width: </strong>20 m</p>"
"Illes Balears","Illes Balears","Mallorca",7014,"Capdepera","http://www.ajcapdepera.net",2471,"Canyamel","",300,80,"High","Semiurban","TRUE","White","Moderate swell","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,FALSE,"","",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,537904.284,4389833.879,31,"03<U+222B> 26' 30,671'' E","39<U+222B> 39' 26,883'' N","Sand",TRUE,39.65676819,3.441841112,"<p><strong>Beach name: </strong>Canyamel<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Capdepera<br><strong>Beach length: </strong>300 m<br><strong>Beach width: </strong>80 m</p>"
"Illes Balears","Illes Balears","Mallorca",7014,"Capdepera","http://www.ajcapdepera.net",2472,"Sa Font de Sa Cala","",100,60,"High","Semiurban","FALSE","White","Calm","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","< 50",TRUE,NA,TRUE,"FALSE",FALSE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,538767.266,4392562.8,31,"03<U+222B> 27' 07,462'' E","39<U+222B> 40' 55,260'' N","Sand",FALSE,39.68131674,3.452060608,"<p><strong>Beach name: </strong>Sa Font de Sa Cala<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Capdepera<br><strong>Beach length: </strong>100 m<br><strong>Beach width: </strong>60 m</p>"
"Illes Balears","Illes Balears","Mallorca",7014,"Capdepera","http://www.ajcapdepera.net",2473,"Son Moll","",140,55,"High","Urban","TRUE","White","Moderate swell","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"","",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,539111.259,4395068.719,31,"03<U+222B> 27' 22,437'' E","39<U+222B> 42' 16,485'' N","Sand",FALSE,39.70387898,3.456220353,"<p><strong>Beach name: </strong>Son Moll<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Capdepera<br><strong>Beach length: </strong>140 m<br><strong>Beach width: </strong>55 m</p>"
"Illes Balears","Illes Balears","Mallorca",7014,"Capdepera","http://www.ajcapdepera.net",2474,"Cala Agulla","",520,50,"High","Isolated","FALSE","White","Moderate swell","FALSE","TRUE",TRUE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","< 50",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,538840.304,4396908.676,31,"03<U+222B> 27' 11,450'' E","39<U+222B> 43' 16,210'' N","Sand",TRUE,39.72046903,3.453168302,"<p><strong>Beach name: </strong>Cala Agulla<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Capdepera<br><strong>Beach length: </strong>520 m<br><strong>Beach width: </strong>50 m</p>"
"Illes Balears","Illes Balears","Mallorca",7014,"Capdepera","http://www.ajcapdepera.net",2475,"Cala Mesquida","",300,130,"High","Semiurban","FALSE","White","Heavy swell","Parcial","TRUE",TRUE,TRUE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,537178.384,4399466.625,31,"03<U+222B> 26' 02,164'' E","39<U+222B> 44' 39,446'' N","Sand",TRUE,39.74358972,3.4339229,"<p><strong>Beach name: </strong>Cala Mesquida<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Capdepera<br><strong>Beach length: </strong>300 m<br><strong>Beach width: </strong>130 m</p>"
"Illes Balears","Illes Balears","Mallorca",7006,"Art‡","http://www.arta-web.com",2476,"Cala Torta","",130,220,"Medium","Isolated","FALSE","White","Moderate swell","TRUE","TRUE",FALSE,TRUE,FALSE,FALSE,TRUE,"","",FALSE,NA,FALSE,"TRUE",FALSE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,535824.41,4400133.615,31,"03<U+222B> 25' 05,405'' E","39<U+222B> 45' 01,290'' N","Grave / Sand",TRUE,39.74965717,3.41815689,"<p><strong>Beach name: </strong>Cala Torta<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Art‡<br><strong>Beach length: </strong>130 m<br><strong>Beach width: </strong>220 m</p>"
"Illes Balears","Illes Balears","Mallorca",7006,"Art‡","http://www.arta-web.com",2477,"Cala Mitjana","",80,80,"Medium","Isolated","FALSE","White","Moderate swell","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,535453.421,4400323.613,31,"03<U+222B> 24' 49,853'' E","39<U+222B> 45' 07,508'' N","Grave / Sand",TRUE,39.75138453,3.413836907,"<p><strong>Beach name: </strong>Cala Mitjana<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Art‡<br><strong>Beach length: </strong>80 m<br><strong>Beach width: </strong>80 m</p>"
"Illes Balears","Illes Balears","Mallorca",7055,"Santa Margalida","http://www.ajsantamargalida.net",2478,"Son Serra de Marina","",450,130,"High","Semiurban","FALSE","White","Moderate swell","FALSE","FALSE",FALSE,TRUE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,519210.746,4398661.787,31,"03<U+222B> 13' 27,122'' E","39<U+222B> 44' 15,480'' N","Sand",FALSE,39.73693264,3.224194558,"<p><strong>Beach name: </strong>Son Serra de Marina<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Santa Margalida<br><strong>Beach length: </strong>450 m<br><strong>Beach width: </strong>130 m</p>"
"Illes Balears","Illes Balears","Mallorca",7039,"Muro","http://www.ajmuro.net",2479,"Muro","",4200,70,"High","Semiurban","FALSE","White","Calm","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,511922.898,4403212.8,31,"03<U+222B> 08' 21,228'' E","39<U+222B> 46' 43,579'' N","Sand",TRUE,39.77807036,3.139226264,"<p><strong>Beach name: </strong>Muro<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Muro<br><strong>Beach length: </strong>4200 m<br><strong>Beach width: </strong>70 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2480,"Alcudia","",3400,80,"High","Urban","TRUE","White","Calm","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","< 50",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,TRUE,"FALSE",FALSE,510733.955,4409822.74,31,"03<U+222B> 07' 31,636'' E","39<U+222B> 50' 18,038'' N","Sand",FALSE,39.83764124,3.125450949,"<p><strong>Beach name: </strong>Alcudia<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>3400 m<br><strong>Beach width: </strong>80 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2481,"Alcanada","",700,20,"Medium","Isolated","TRUE","White","Moderate swell","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,TRUE,"Non-guarded","> 100",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,514168.91,4409883.712,31,"03<U+222B> 09' 56,167'' E","39<U+222B> 50' 19,834'' N","Stone / Sand",TRUE,39.83814024,3.165597477,"<p><strong>Beach name: </strong>Alcanada<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>700 m<br><strong>Beach width: </strong>20 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2482,"Coll Baix","",220,50,"Low","Isolated","FALSE","Dark","Moderate swell","TRUE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"TRUE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,516034.902,4412463.657,31,"03<U+222B> 11' 14,907'' E","39<U+222B> 51' 43,398'' N","Stone / Sand",TRUE,39.86135193,3.187469155,"<p><strong>Beach name: </strong>Coll Baix<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>220 m<br><strong>Beach width: </strong>50 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2483,"Sant Joan","",110,60,"Medium","Isolated","FALSE","White","Moderate swell","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"","",TRUE,TRUE,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,511586.967,4412813.69,31,"03<U+222B> 08' 07,717'' E","39<U+222B> 51' 55,012'' N","Sand",TRUE,39.86457806,3.135473293,"<p><strong>Beach name: </strong>Sant Joan<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>110 m<br><strong>Beach width: </strong>60 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2484,"Sant Pere","",110,140,"High","Semiurban","TRUE","White","Moderate swell","FALSE","TRUE",FALSE,TRUE,FALSE,TRUE,FALSE,"","",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"FALSE",FALSE,511793.963,4412723.69,31,"03<U+222B> 08' 16,424'' E","39<U+222B> 51' 52,082'' N","Sand",FALSE,39.86376432,3.137891833,"<p><strong>Beach name: </strong>Sant Pere<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>110 m<br><strong>Beach width: </strong>140 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2485,"Sa Marina d'Alcudia","",400,30,"Low","Isolated","FALSE","Dark","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"TRUE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,508559.004,4412112.712,31,"03<U+222B> 06' 00,232'' E","39<U+222B> 51' 32,404'' N","Sand",TRUE,39.8582983,3.100061634,"<p><strong>Beach name: </strong>Sa Marina d'Alcudia<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>400 m<br><strong>Beach width: </strong>30 m</p>"
"Illes Balears","Illes Balears","Mallorca",7003,"Alc<U+02D9>dia","http://www.alcudia.net",2486,"Cap des Bou","",2400,10,"Low","Isolated","FALSE","Dark","Moderate swell","FALSE","TRUE",FALSE,FALSE,FALSE,TRUE,FALSE,"","",FALSE,NA,FALSE,"FALSE",TRUE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",TRUE,507574.025,4413126.701,31,"03<U+222B> 05' 18,818'' E","39<U+222B> 52' 05,328'' N","Sand",TRUE,39.86744355,3.088558196,"<p><strong>Beach name: </strong>Cap des Bou<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Alc<U+02D9>dia<br><strong>Beach length: </strong>2400 m<br><strong>Beach width: </strong>10 m</p>"
"Illes Balears","Illes Balears","Mallorca",7042,"PollenÁa","http://www.ajpollenca.net",2487,"Platja díAlbercuix","Albercutx",1450,20,"High","Urban","TRUE","White","Calm","FALSE","TRUE",FALSE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","< 50",FALSE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",FALSE,FALSE,FALSE,FALSE,"TRUE",FALSE,507312.055,4417665.637,31,"03<U+222B> 05' 07,974'' E","39<U+222B> 54' 32,560'' N","Sand",FALSE,39.9083408,3.085545967,"<p><strong>Beach name: </strong>Platja díAlbercuix<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>PollenÁa<br><strong>Beach length: </strong>1450 m<br><strong>Beach width: </strong>20 m</p>"
"Illes Balears","Illes Balears","Mallorca",7042,"PollenÁa","http://www.ajpollenca.net",2488,"Port de PollenÁa","Platja de Llenaire",2400,40,"High","Urban","TRUE","White","Moderate swell","FALSE","TRUE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 50 & < 100",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,TRUE,"TRUE",TRUE,TRUE,FALSE,FALSE,"TRUE",FALSE,506784.048,4415058.676,31,"03<U+222B> 04' 45,637'' E","39<U+222B> 53' 08,017'' N","Sand",FALSE,39.884857,3.079341568,"<p><strong>Beach name: </strong>Port de PollenÁa<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>PollenÁa<br><strong>Beach length: </strong>2400 m<br><strong>Beach width: </strong>40 m</p>"
"Illes Balears","Illes Balears","Mallorca",7042,"PollenÁa","http://www.ajpollenca.net",2489,"Cala Formentor","Cala Pi de la Posada",840,8,"High","Isolated","FALSE","White","Calm","FALSE","TRUE",TRUE,TRUE,FALSE,TRUE,TRUE,"Guarded","> 50 & < 100",TRUE,NA,TRUE,"TRUE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"TRUE",TRUE,511914.009,4419764.591,31,"03<U+222B> 08' 21,939'' E","39<U+222B> 55' 40,453'' N","Sand",FALSE,39.92719964,3.139423857,"<p><strong>Beach name: </strong>Cala Formentor<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>PollenÁa<br><strong>Beach length: </strong>840 m<br><strong>Beach width: </strong>8 m</p>"
"Illes Balears","Illes Balears","Mallorca",7042,"PollenÁa","http://www.ajpollenca.net",2490,"Cala Sant Vicens","Cala Molins",175,40,"High","Urban","FALSE","White","Moderate swell","FALSE","FALSE",TRUE,TRUE,TRUE,TRUE,TRUE,"Non-guarded","> 100",TRUE,NA,TRUE,"FALSE",TRUE,TRUE,TRUE,"FALSE",TRUE,TRUE,FALSE,FALSE,"TRUE",FALSE,504679.096,4419049.635,31,"03<U+222B> 03' 17,113'' E","39<U+222B> 55' 17,519'' N","Sand",FALSE,39.92082895,3.05475212,"<p><strong>Beach name: </strong>Cala Sant Vicens<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>PollenÁa<br><strong>Beach length: </strong>175 m<br><strong>Beach width: </strong>40 m</p>"
"Illes Balears","Illes Balears","Mallorca",7019,"Escorca","http://www.ajescorca.net",2491,"Raco de Mortix","",NA,5,"","","FALSE","","Heavy swell","FALSE","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,485937.255,4412514.854,31,"02<U+222B> 50' 08,096'' E","39<U+222B> 51' 45,184'' N","",TRUE,39.86184818,2.835586765,"<p><strong>Beach name: </strong>Raco de Mortix<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Escorca<br><strong>Beach length: </strong>NA m<br><strong>Beach width: </strong>5 m</p>"
"Illes Balears","Illes Balears","Mallorca",7019,"Escorca","http://www.ajescorca.net",2492,"Cala Codolar","",NA,3,"","","FALSE","","Heavy swell","FALSE","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,485088.258,4411911.866,31,"02<U+222B> 49' 32,412'' E","39<U+222B> 51' 25,573'' N","",TRUE,39.85640087,2.825674587,"<p><strong>Beach name: </strong>Cala Codolar<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Escorca<br><strong>Beach length: </strong>NA m<br><strong>Beach width: </strong>3 m</p>"
"Illes Balears","Illes Balears","Mallorca",7019,"Escorca","http://www.ajescorca.net",2493,"Cala Capellans","",NA,27,"","","FALSE","","Moderate swell","FALSE","FALSE",FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,NA,FALSE,"FALSE",FALSE,FALSE,FALSE,"FALSE",FALSE,FALSE,FALSE,FALSE,"FALSE",FALSE,484134.26,4412019.867,31,"02<U+222B> 48' 52,252'' E","39<U+222B> 51' 29,014'' N","",TRUE,39.85735664,2.814519327,"<p><strong>Beach name: </strong>Cala Capellans<br><strong>Autonomous Comunity: </strong>Illes Balears<br><strong>County: </strong>Escorca<br><strong>Beach length: </strong>NA m<br><strong>Beach width: </strong>27 m</p>"
